mark,time
3,1194040271.0
3,1194040087.0
3,1194039910.0
3,1194039741.0
3,1194039523.0
3,1194039376.0
3,1194039165.0
3,1194038497.0
3,1194038262.0
3,1194038075.0
3,1194037901.0
3,1194037693.0
3,1194037525.0
3,1194037345.0
3,1194037129.0
3,1194036881.0
3,1194036836.0
3,1194036506.0
3,1194036264.0
3,1194036227.0
3,1194035984.0
3,1194035792.0
3,1194035587.0
3,1194035393.0
3,1194035360.0
3,1194035209.0
3,1194035049.0
3,1194034883.0
3,1194034706.0
3,1194034526.0
3,1194034265.0
3,1194034108.0
3,1194033923.0
3,1194033751.0
3,1194033576.0
3,1194033376.0
3,1194033144.0
3,1194032968.0
3,1194032825.0
3,1194032669.0
3,1194032450.0
3,1194032249.0
3,1194032092.0
3,1194031830.0
3,1194031620.0
3,1194031388.0
3,1194031204.0
3,1194031027.0
3,1194030856.0
3,1194030639.0
3,1194030492.0
3,1194030281.0
3,1194029613.0
3,1194029377.0
3,1194029190.0
3,1194029016.0
3,1194028809.0
3,1194028641.0
3,1194028461.0
3,1194028244.0
3,1194027483.0
3,1194027193.0
3,1194026998.0
3,1194026689.0
3,1193952111.0
3,1193951847.0
3,1193951622.0
3,1193951418.0
3,1193784388.0
3,1193784141.0
3,1193783976.0
3,1193783804.0
3,1193783627.0
3,1193783428.0
3,1193782977.0
3,1193782765.0
3,1193782621.0
3,1193782413.0
3,1193782118.0
3,1193782020.0
3,1193781930.0
3,1193781791.0
3,1193781638.0
3,1193781437.0
3,1193781178.0
3,1193780996.0
3,1193780710.0
3,1193780495.0
3,1193780342.0
3,1193780046.0
3,1193779854.0
3,1193779745.0
3,1193779569.0
3,1193779130.0
3,1193778954.0
3,1193778573.0
3,1193778329.0
3,1193778152.0
3,1193777919.0
3,1193777712.0
3,1193777356.0
3,1193777254.0
3,1193777043.0
3,1193776755.0
3,1193776553.0
3,1193776347.0
3,1193776169.0
3,1193775965.0
3,1193775734.0
3,1193775560.0
3,1193775271.0
3,1193775081.0
3,1193774845.0
3,1193774563.0
3,1193774358.0
3,1193774046.0
3,1193773840.0
3,1193773629.0
3,1193773389.0
3,1193773115.0
3,1193772798.0
3,1193772607.0
3,1193771323.0
3,1193771167.0
3,1193770906.0
3,1193770764.0
3,1193770555.0
3,1193770406.0
3,1193770259.0
3,1193770064.0
3,1193769641.0
3,1193769434.0
3,1193769298.0
3,1193769024.0
3,1193768865.0
3,1193768620.0
3,1193768382.0
3,1193768199.0
3,1193768000.0
3,1193767765.0
3,1193767537.0
3,1193767382.0
3,1193767057.0
3,1193766610.0
3,1193766327.0
3,1193766202.0
3,1193722385.0
3,1193722190.0
3,1193721946.0
3,1193721736.0
3,1193721463.0
3,1193720856.0
3,1193720645.0
3,1193720409.0
3,1193719877.0
3,1193719694.0
3,1193719512.0
3,1193719093.0
3,1193718777.0
3,1193718567.0
3,1193706764.0
3,1193706459.0
3,1193680299.0
3,1193638342.0
3,1193626240.0
3,1193626035.0
3,1193624362.0
3,1193624181.0
3,1193623409.0
3,1193623105.0
3,1193623100.0
3,1193622899.0
3,1193622894.0
3,1193622629.0
3,1193622477.0
3,1193622472.0
3,1193622189.0
3,1193622184.0
3,1193621964.0
3,1193621959.0
3,1193621747.0
3,1193621743.0
3,1193621529.0
3,1193621525.0
3,1193621261.0
3,1193621257.0
3,1193621040.0
3,1193621036.0
3,1193620855.0
3,1193620852.0
3,1193620796.0
3,1193620155.0
3,1193620151.0
3,1193619925.0
3,1193619922.0
3,1193619705.0
3,1193619701.0
3,1193619575.0
3,1193619573.0
3,1193619365.0
3,1193619363.0
3,1193619085.0
3,1193619081.0
3,1193618935.0
3,1193618931.0
3,1193618816.0
3,1193618811.0
3,1193618600.0
3,1193612580.0
3,1193610084.0
3,1193609759.0
3,1193609566.0
3,1193609308.0
3,1193608796.0
3,1193608643.0
3,1193607613.0
3,1193607452.0
3,1193607273.0
3,1193606798.0
3,1193553764.0
3,1193553490.0
3,1193553150.0
3,1193552866.0
3,1193552505.0
3,1193552225.0
3,1193551886.0
3,1193551441.0
3,1193551046.0
3,1193550885.0
3,1193550711.0
3,1193543932.0
3,1193543016.0
3,1193541612.0
3,1193518496.0
3,1193516928.0
3,1193516698.0
3,1193516068.0
3,1193515368.0
3,1193513344.0
3,1193512828.0
3,1193512579.0
3,1193512383.0
3,1193512009.0
3,1193511093.0
3,1193507797.0
3,1193507609.0
3,1193507373.0
3,1193507249.0
3,1193506589.0
3,1193506185.0
3,1193505646.0
3,1193505353.0
3,1193504765.0
3,1193504553.0
3,1193504054.0
3,1193465667.0
3,1193456382.0
3,1193453324.0
3,1193452920.0
3,1193452702.0
3,1193447265.0
3,1193447225.0
3,1193446990.0
3,1193431502.0
3,1193426442.0
3,1193423376.0
3,1193421073.0
3,1193420829.0
3,1193420450.0
3,1193419973.0
3,1193419685.0
3,1193418582.0
3,1193418205.0
3,1193417989.0
3,1193417769.0
3,1193414695.0
3,1193414435.0
3,1193365384.0
3,1193365049.0
3,1193359520.0
3,1193359290.0
3,1193355161.0
3,1193354787.0
3,1193349867.0
3,1193345683.0
3,1193345475.0
3,1193340037.0
3,1193275339.0
3,1193274386.0
3,1193273858.0
3,1193273436.0
3,1193273252.0
3,1193272947.0
3,1193272694.0
3,1193272505.0
3,1193272501.0
3,1193272335.0
3,1193272080.0
3,1193271858.0
3,1193263726.0
3,1193263423.0
3,1193254837.0
3,1193254305.0
3,1193181061.0
3,1193180856.0
3,1193179071.0
3,1193178871.0
3,1193178637.0
3,1193178458.0
3,1193178247.0
3,1193175778.0
3,1193175597.0
3,1193175383.0
3,1193175124.0
3,1193174954.0
3,1193174692.0
3,1193174430.0
3,1193174090.0
3,1193173969.0
3,1193173326.0
3,1193170409.0
3,1193169118.0
3,1193168893.0
3,1193168616.0
3,1193166471.0
3,1193166210.0
3,1193165741.0
3,1193162764.0
3,1193162536.0
3,1193162331.0
3,1193162219.0
3,1193162021.0
3,1193104754.0
3,1193104506.0
3,1193104203.0
3,1193103810.0
3,1193103598.0
3,1193103421.0
3,1193103416.0
3,1193103229.0
3,1193103038.0
3,1193102795.0
3,1193102626.0
3,1193102472.0
3,1193102267.0
3,1193102121.0
3,1193101951.0
3,1193101947.0
3,1193101629.0
3,1193101398.0
3,1193101214.0
3,1193101035.0
3,1193100724.0
3,1193100549.0
3,1193100287.0
3,1193100051.0
3,1193099835.0
3,1193099628.0
3,1193099431.0
3,1193099299.0
3,1193099093.0
3,1193098817.0
3,1193098670.0
3,1193098188.0
3,1193097989.0
3,1193097942.0
3,1193097717.0
3,1193097512.0
3,1193075694.0
3,1193031248.0
3,1193015561.0
3,1193014739.0
3,1193014316.0
3,1193014119.0
3,1192947113.0
3,1192941256.0
3,1192940943.0
3,1192940823.0
3,1192934912.0
3,1192934682.0
3,1192934356.0
3,1192934200.0
3,1192933858.0
3,1192933466.0
3,1192933065.0
3,1192932752.0
3,1192932616.0
3,1192914281.0
3,1192913766.0
3,1192913538.0
3,1192913366.0
3,1192910882.0
3,1192910643.0
3,1192910238.0
3,1192909977.0
3,1192907835.0
3,1192905965.0
3,1192904842.0
3,1192854737.0
3,1192841782.0
3,1192841488.0
3,1192754269.0
3,1192754173.0
3,1192753512.0
3,1192751318.0
3,1192746469.0
3,1192746191.0
3,1192745399.0
3,1192744538.0
3,1192677854.0
3,1192677718.0
3,1192676988.0
3,1192676790.0
3,1192676545.0
3,1192676394.0
3,1192676229.0
3,1192675896.0
3,1192675536.0
3,1192675307.0
3,1192675140.0
3,1192674943.0
3,1192674629.0
3,1192674303.0
3,1192661139.0
3,1192660868.0
3,1192660526.0
3,1192660232.0
3,1192659802.0
3,1192659558.0
3,1192659363.0
3,1192659011.0
3,1192658440.0
3,1192657937.0
3,1192657705.0
3,1192657195.0
3,1192657034.0
3,1192656815.0
3,1192656088.0
3,1192655991.0
3,1192655831.0
3,1192655695.0
3,1192655459.0
3,1192655189.0
3,1192654754.0
3,1192654331.0
3,1192546625.0
3,1192546354.0
3,1192546130.0
3,1192506680.0
3,1192499755.0
3,1192498634.0
3,1192498518.0
3,1192488253.0
3,1192474668.0
3,1192470819.0
3,1192470667.0
3,1192465297.0
3,1192412394.0
3,1192340372.0
3,1192329459.0
3,1192318271.0
3,1192318073.0
3,1192317732.0
3,1192317223.0
3,1192314659.0
3,1192314479.0
3,1192314162.0
3,1192311245.0
3,1192311061.0
3,1192310787.0
3,1192308796.0
3,1192308530.0
3,1192308147.0
3,1192307958.0
3,1192307298.0
3,1192307026.0
3,1192305918.0
3,1192305582.0
3,1192305366.0
3,1192305031.0
3,1192304910.0
3,1192304696.0
3,1192304634.0
3,1192304285.0
3,1192303498.0
3,1192303188.0
3,1192302864.0
3,1192292450.0
3,1192221947.0
3,1192221565.0
3,1192219091.0
3,1192162094.0
3,1192161804.0
3,1192149460.0
3,1192149258.0
3,1192148971.0
3,1192148941.0
3,1192140137.0
3,1192138318.0
3,1192138122.0
3,1192137937.0
3,1192137686.0
3,1192137455.0
3,1192137264.0
3,1192130245.0
3,1192129876.0
3,1192128742.0
3,1192128596.0
3,1192128405.0
3,1192128011.0
3,1192127709.0
3,1192127555.0
3,1192127324.0
3,1192127117.0
3,1192126856.0
3,1192126676.0
3,1192126386.0
3,1191907969.0
3,1191907638.0
3,1191907218.0
3,1191906969.0
3,1191906560.0
3,1191906017.0
3,1191905701.0
3,1191905236.0
3,1191904932.0
3,1191904598.0
3,1191904209.0
3,1191902609.0
3,1191902236.0
3,1191902026.0
3,1191901847.0
3,1191901566.0
3,1191900929.0
3,1191899552.0
3,1191899330.0
3,1191898899.0
3,1191898072.0
3,1191897862.0
3,1191897635.0
3,1191897417.0
3,1191897035.0
3,1191896814.0
3,1191896533.0
3,1191896246.0
3,1191895656.0
3,1191894974.0
3,1191894710.0
3,1191894037.0
3,1191893845.0
3,1191892817.0
3,1191892666.0
3,1191892426.0
3,1191892218.0
3,1191892003.0
3,1191891791.0
3,1191891371.0
3,1191890441.0
3,1191890204.0
3,1191888923.0
3,1191888728.0
3,1191886009.0
3,1191877628.0
3,1191877198.0
3,1191877025.0
3,1191876742.0
3,1191876505.0
3,1191875475.0
3,1191874721.0
3,1191874490.0
3,1191874283.0
3,1191874112.0
3,1191874108.0
3,1191873928.0
3,1191873750.0
3,1191873639.0
3,1191873425.0
3,1191873072.0
3,1191872924.0
3,1191872813.0
3,1191872624.0
3,1191817383.0
3,1191816941.0
3,1191816564.0
3,1191815901.0
3,1191815298.0
3,1191654201.0
3,1191653965.0
3,1191653648.0
3,1191653360.0
3,1191653115.0
3,1191652941.0
3,1191652730.0
3,1191652540.0
3,1191652300.0
3,1191652095.0
3,1191651864.0
3,1191651520.0
3,1191651332.0
3,1191651100.0
3,1191650810.0
3,1191650608.0
3,1191650334.0
3,1191650156.0
3,1191649980.0
3,1191649804.0
3,1191649258.0
3,1191649053.0
3,1191648771.0
3,1191648564.0
3,1191648357.0
3,1191648183.0
3,1191647241.0
3,1191647038.0
3,1191646696.0
3,1191646027.0
3,1191641615.0
3,1191640844.0
3,1191633859.0
3,1191633657.0
3,1191633376.0
3,1191633170.0
3,1191632956.0
3,1191632658.0
3,1191632451.0
3,1191623504.0
3,1191618542.0
3,1191618323.0
3,1191610238.0
3,1191610053.0
3,1191609734.0
3,1191609405.0
3,1191607921.0
3,1191538561.0
3,1191536099.0
3,1191515424.0
3,1191356351.0
3,1191356207.0
3,1191356037.0
3,1191355834.0
3,1191355654.0
3,1191355404.0
3,1191347736.0
3,1191347582.0
3,1191347394.0
3,1191346853.0
3,1191346699.0
3,1191346441.0
3,1191342627.0
3,1191342224.0
3,1191341574.0
3,1191341031.0
3,1191340728.0
3,1191340473.0
3,1191285116.0
3,1191284842.0
3,1191284664.0
3,1191284487.0
3,1191092348.0
3,1191092154.0
3,1191090694.0
3,1191090509.0
3,1191090065.0
3,1191089588.0
3,1191089401.0
3,1191089187.0
3,1191088919.0
3,1191088680.0
3,1191087570.0
3,1191086594.0
3,1191086479.0
3,1191086315.0
3,1191085998.0
3,1191085709.0
3,1191085465.0
3,1191085290.0
3,1191050413.0
3,1191045915.0
3,1191045295.0
3,1191045085.0
3,1191044786.0
3,1191044514.0
3,1191044062.0
3,1191029324.0
3,1191027072.0
3,1191027068.0
3,1191026879.0
3,1191026512.0
3,1191024903.0
3,1191024527.0
3,1191023305.0
3,1191022118.0
3,1191021914.0
3,1191019312.0
3,1191017615.0
3,1191017464.0
3,1191011450.0
3,1191011072.0
3,1191010713.0
3,1191010533.0
3,1191010225.0
3,1191010012.0
3,1191009867.0
3,1191009681.0
3,1191009603.0
3,1191005467.0
3,1191005283.0
3,1191005074.0
3,1191004882.0
3,1191004669.0
3,1191004461.0
3,1191004232.0
3,1191003966.0
3,1191003549.0
3,1191003315.0
3,1191003091.0
3,1191002816.0
3,1191002646.0
3,1190940942.0
3,1190936973.0
3,1190936766.0
3,1190935144.0
3,1190934953.0
3,1190934534.0
3,1190934358.0
3,1190934126.0
3,1190933947.0
3,1190933744.0
3,1190933592.0
3,1190933400.0
3,1190933231.0
3,1190933141.0
3,1190932883.0
3,1190932719.0
3,1190932460.0
3,1190932316.0
3,1190932107.0
3,1190931941.0
3,1190926258.0
3,1190921026.0
3,1190920815.0
3,1190912427.0
3,1190912076.0
3,1190911726.0
3,1190911286.0
3,1190911005.0
3,1190910944.0
3,1190910716.0
3,1190860408.0
3,1190859978.0
3,1190846514.0
3,1190838423.0
3,1190838042.0
3,1190831890.0
3,1190831691.0
3,1190830180.0
3,1190829660.0
3,1190829320.0
3,1190823401.0
3,1190823192.0
3,1190820214.0
3,1190768134.0
3,1190766863.0
3,1190765897.0
3,1190765334.0
3,1190761281.0
3,1190760735.0
3,1190760491.0
3,1190760146.0
3,1190744839.0
3,1190735774.0
3,1190734747.0
3,1190734410.0
3,1190733394.0
3,1190733281.0
3,1190733103.0
3,1190732869.0
3,1190732656.0
3,1190732295.0
3,1190732163.0
3,1190679359.0
3,1190678849.0
3,1190671338.0
3,1190671121.0
3,1190670835.0
3,1190670129.0
3,1190669946.0
3,1190668272.0
3,1190667722.0
3,1190666986.0
3,1190666772.0
3,1190658313.0
3,1190657961.0
3,1190656548.0
3,1190651083.0
3,1190609642.0
3,1190603528.0
3,1190602560.0
3,1190602110.0
3,1190587750.0
3,1190587426.0
3,1190586858.0
3,1190586621.0
3,1190569675.0
3,1190567583.0
3,1190566587.0
3,1190566266.0
3,1190566099.0
3,1190563709.0
3,1190524602.0
3,1190524364.0
3,1190502264.0
3,1190502091.0
3,1190493450.0
3,1190492164.0
3,1190491964.0
3,1190491471.0
3,1190491266.0
3,1190491062.0
3,1190490287.0
3,1190489812.0
3,1190489418.0
3,1190489117.0
3,1190488803.0
3,1190488558.0
3,1190488355.0
3,1190488044.0
3,1190487542.0
3,1190486487.0
3,1190486189.0
3,1190484948.0
3,1190482731.0
3,1190482057.0
3,1190434536.0
3,1190434220.0
3,1190428303.0
3,1190427582.0
3,1190427040.0
3,1190426828.0
3,1190426604.0
3,1190426537.0
3,1190426269.0
3,1190426095.0
3,1190425902.0
3,1190425671.0
3,1190425491.0
3,1190425317.0
3,1190425071.0
3,1190424827.0
3,1190424823.0
3,1190424778.0
3,1190424623.0
3,1190424502.0
3,1190424012.0
3,1190423781.0
3,1190337340.0
3,1190337095.0
3,1190336852.0
3,1190336587.0
3,1190336400.0
3,1190336091.0
3,1190335618.0
3,1190335395.0
3,1190335119.0
3,1190335013.0
3,1190334631.0
3,1190334296.0
3,1190333928.0
3,1190333583.0
3,1190333366.0
3,1190333291.0
3,1190333165.0
3,1190332802.0
3,1190332652.0
3,1190332542.0
3,1190332359.0
3,1190332109.0
3,1190332081.0
3,1190331823.0
3,1190329003.0
3,1190328725.0
3,1190328429.0
3,1190328249.0
3,1190328022.0
3,1190322029.0
3,1190321236.0
3,1190320896.0
3,1190320510.0
3,1190318886.0
3,1190318404.0
3,1190313662.0
3,1190234473.0
3,1190233913.0
3,1190232993.0
3,1190232753.0
3,1190232533.0
3,1190231666.0
3,1190231398.0
3,1190230919.0
3,1190224923.0
3,1190224695.0
3,1190153081.0
3,1190148574.0
3,1190142718.0
3,1190141668.0
3,1190141601.0
3,1190141403.0
3,1190084220.0
3,1190084013.0
3,1190083831.0
3,1190082383.0
3,1190077076.0
3,1190076921.0
3,1190076734.0
3,1190076550.0
3,1190076345.0
3,1190076130.0
3,1190075899.0
3,1190075692.0
3,1190075437.0
3,1190075202.0
3,1190074986.0
3,1190074779.0
3,1189998533.0
3,1189998130.0
3,1189997907.0
3,1189997661.0
3,1189997452.0
3,1189997228.0
3,1189997026.0
3,1189996792.0
3,1189966791.0
3,1189966532.0
3,1189966273.0
3,1189965998.0
3,1189965842.0
3,1189965416.0
3,1189964740.0
3,1189964482.0
3,1189964338.0
3,1189887745.0
3,1189886473.0
3,1189886192.0
3,1189885648.0
3,1189877223.0
3,1189876840.0
3,1189835018.0
3,1189834921.0
3,1189834686.0
3,1189824469.0
3,1189824223.0
3,1189823994.0
3,1189816138.0
3,1189816024.0
3,1189815835.0
3,1189815652.0
3,1189815292.0
3,1189814974.0
3,1189806344.0
3,1189806010.0
3,1189805445.0
3,1189804768.0
3,1189804452.0
3,1189804163.0
3,1189803819.0
3,1189803086.0
3,1189802950.0
3,1189802746.0
3,1189802494.0
3,1189802390.0
3,1189802143.0
3,1189801871.0
3,1189723169.0
3,1189721380.0
3,1189721145.0
3,1189704870.0
3,1189704716.0
3,1189655398.0
3,1189652194.0
3,1189650302.0
3,1189649958.0
3,1189638848.0
3,1189637035.0
3,1189636203.0
3,1189630767.0
3,1189630209.0
3,1189630014.0
3,1189558330.0
3,1189558141.0
3,1189557959.0
3,1189557954.0
3,1189557783.0
3,1189557778.0
3,1189557467.0
3,1189557210.0
3,1189556999.0
3,1189556701.0
3,1189556697.0
3,1189556506.0
3,1189556352.0
3,1189556104.0
3,1189555957.0
3,1189555718.0
3,1189555714.0
3,1189555534.0
3,1189555327.0
3,1189555096.0
3,1189555091.0
3,1189554909.0
3,1189554751.0
3,1189554747.0
3,1189554485.0
3,1189554310.0
3,1189554036.0
3,1189553868.0
3,1189553479.0
3,1189553474.0
3,1189553258.0
3,1189553213.0
3,1189553066.0
3,1189552860.0
3,1189551202.0
3,1189550927.0
3,1189547236.0
3,1189547123.0
3,1189546892.0
3,1189546635.0
3,1189537007.0
3,1189536756.0
3,1189536752.0
3,1189536530.0
3,1189535269.0
3,1189479759.0
3,1189479490.0
3,1189472043.0
3,1189394154.0
3,1189378736.0
3,1189378373.0
3,1189378090.0
3,1189377943.0
3,1189377862.0
3,1189359625.0
3,1189359140.0
3,1189358649.0
3,1189312166.0
3,1189311938.0
3,1189309585.0
3,1189308737.0
3,1189308447.0
3,1189307886.0
3,1189306765.0
3,1189291749.0
3,1189291406.0
3,1189286420.0
3,1189286164.0
3,1189285956.0
3,1189281350.0
3,1189281135.0
3,1189266564.0
3,1189265973.0
3,1189233621.0
3,1189233340.0
3,1189226890.0
3,1189226641.0
3,1189205153.0
3,1189198721.0
3,1189197991.0
3,1189197599.0
3,1189194944.0
3,1189194728.0
3,1189194651.0
3,1189194470.0
3,1189194240.0
3,1189194006.0
3,1189144126.0
3,1189110123.0
3,1189106250.0
3,1189105212.0
3,1189105170.0
3,1189104520.0
3,1189104310.0
3,1189104111.0
3,1189104073.0
3,1189103918.0
3,1189018541.0
3,1188939733.0
3,1188939581.0
3,1188939294.0
3,1188939083.0
3,1188933607.0
3,1188933363.0
3,1188932723.0
3,1188928171.0
3,1188927841.0
3,1188920975.0
3,1188920603.0
3,1188920268.0
3,1188919420.0
3,1188919148.0
3,1188875649.0
3,1188875482.0
3,1188875347.0
3,1188875139.0
3,1188874721.0
3,1188874717.0
3,1188874521.0
3,1188874374.0
3,1188874225.0
3,1188874017.0
3,1188873723.0
3,1188873546.0
3,1188873315.0
3,1188873107.0
3,1188872925.0
3,1188872846.0
3,1188872587.0
3,1188872233.0
3,1188872228.0
3,1188871983.0
3,1188852658.0
3,1188850412.0
3,1188850094.0
3,1188849757.0
3,1188845752.0
3,1188845229.0
3,1188844450.0
3,1188843747.0
3,1188842226.0
3,1188842221.0
3,1188841861.0
3,1188839549.0
3,1188839365.0
3,1188839360.0
3,1188839184.0
3,1188838979.0
3,1188838647.0
3,1188838359.0
3,1188838180.0
3,1188788351.0
3,1188756748.0
3,1188675886.0
3,1188674259.0
3,1188620459.0
3,1188594897.0
3,1188594295.0
3,1188592692.0
3,1188590281.0
3,1188589596.0
3,1188589411.0
3,1188589201.0
3,1188588799.0
3,1188588572.0
3,1188588340.0
3,1188587784.0
3,1188580674.0
3,1188580167.0
3,1188578788.0
3,1188578581.0
3,1188515340.0
3,1188507896.0
3,1188507630.0
3,1188500976.0
3,1188499398.0
3,1188499137.0
3,1188498863.0
3,1188498566.0
3,1188498267.0
3,1188498055.0
3,1188497839.0
3,1188497555.0
3,1188497275.0
3,1188497271.0
3,1188496992.0
3,1188496988.0
3,1188496704.0
3,1188496471.0
3,1188496241.0
3,1188496034.0
3,1188495859.0
3,1188495679.0
3,1188452704.0
3,1188452002.0
3,1188451642.0
3,1188443780.0
3,1188443556.0
3,1188438514.0
3,1188438243.0
3,1188434616.0
3,1188434400.0
3,1188432735.0
3,1188431467.0
3,1188430929.0
3,1188418849.0
3,1188418661.0
3,1188418506.0
3,1188418274.0
3,1188418068.0
3,1188417892.0
3,1188417713.0
3,1188416153.0
3,1188415826.0
3,1188403508.0
3,1188403152.0
3,1188402540.0
3,1188401939.0
3,1188401650.0
3,1188401388.0
3,1188401181.0
3,1188401026.0
3,1188400821.0
3,1188349518.0
3,1188349291.0
3,1188349064.0
3,1188337425.0
3,1188337224.0
3,1188337035.0
3,1188335706.0
3,1188335382.0
3,1188334194.0
3,1188333940.0
3,1188325709.0
3,1188325164.0
3,1188324448.0
3,1188324064.0
3,1188322053.0
3,1188320146.0
3,1188319941.0
3,1188319093.0
3,1188267575.0
3,1188267372.0
3,1188267118.0
3,1188256086.0
3,1188246558.0
3,1188243316.0
3,1188185602.0
3,1188164009.0
3,1188158137.0
3,1188157782.0
3,1188157183.0
3,1188154199.0
3,1188153981.0
3,1188153648.0
3,1188153049.0
3,1188152554.0
3,1188152353.0
3,1188152143.0
3,1188151954.0
3,1188151509.0
3,1188151243.0
3,1188150691.0
3,1188149264.0
3,1188148832.0
3,1187988032.0
3,1187987843.0
3,1187987636.0
3,1187987413.0
3,1187987237.0
3,1187987004.0
3,1187986795.0
3,1187979219.0
3,1187978992.0
3,1187977675.0
3,1187977459.0
3,1187975951.0
3,1187975563.0
3,1187927579.0
3,1187927343.0
3,1187927110.0
3,1187926859.0
3,1187926615.0
3,1187926371.0
3,1187925306.0
3,1187925068.0
3,1187924853.0
3,1187924647.0
3,1187924403.0
3,1187924336.0
3,1187836239.0
3,1187831010.0
3,1187830789.0
3,1187830348.0
3,1187830192.0
3,1187829941.0
3,1187828988.0
3,1187828670.0
3,1187828407.0
3,1187828169.0
3,1187816107.0
3,1187802030.0
3,1187801774.0
3,1187801318.0
3,1187801158.0
3,1187800114.0
3,1187799838.0
3,1187799547.0
3,1187799210.0
3,1187799011.0
3,1187798774.0
3,1187798417.0
3,1187798186.0
3,1187798000.0
3,1187797793.0
3,1187797637.0
3,1187797446.0
3,1187797186.0
3,1187796970.0
3,1187796739.0
3,1187760998.0
3,1187760837.0
3,1187760459.0
3,1187760308.0
3,1187760114.0
3,1187759898.0
3,1187759709.0
3,1187759634.0
3,1187759344.0
3,1187755438.0
3,1187754918.0
3,1187754685.0
3,1187754475.0
3,1187754328.0
3,1187754139.0
3,1187753924.0
3,1187753749.0
3,1187753406.0
3,1187753270.0
3,1187753050.0
3,1187752820.0
3,1187752751.0
3,1187752535.0
3,1187752367.0
3,1187752181.0
3,1187751915.0
3,1187751684.0
3,1187751505.0
3,1187751501.0
3,1187751235.0
3,1187750946.0
3,1187750682.0
3,1187750441.0
3,1187750204.0
3,1187749872.0
3,1187749553.0
3,1187749233.0
3,1187749023.0
3,1187748691.0
3,1187748455.0
3,1187748350.0
3,1187748066.0
3,1187747785.0
3,1187747241.0
3,1187746896.0
3,1187746615.0
3,1187728225.0
3,1187728001.0
3,1187727685.0
3,1187719755.0
3,1187644694.0
3,1187644463.0
3,1187644242.0
3,1187643971.0
3,1187643687.0
3,1187643461.0
3,1187643419.0
3,1187643155.0
3,1187642852.0
3,1187642777.0
3,1187639783.0
3,1187636829.0
3,1187636394.0
3,1187636192.0
3,1187635953.0
3,1187635749.0
3,1187635335.0
3,1187635014.0
3,1187634781.0
3,1187634521.0
3,1187633334.0
3,1187632486.0
3,1187632204.0
3,1187631979.0
3,1187631824.0
3,1187631539.0
3,1187631287.0
3,1187631107.0
3,1187630844.0
3,1187630639.0
3,1187630416.0
3,1187630175.0
3,1187629999.0
3,1187629768.0
3,1187629559.0
3,1187629270.0
3,1187629058.0
3,1187575853.0
3,1187566290.0
3,1187565544.0
3,1187552420.0
3,1187543705.0
3,1187543446.0
3,1187543185.0
3,1187542931.0
3,1187542556.0
3,1187542152.0
3,1187541981.0
3,1187541789.0
3,1187500366.0
3,1187500173.0
3,1187477137.0
3,1187476966.0
3,1187476313.0
3,1187476121.0
3,1187469476.0
3,1187469246.0
3,1187469013.0
3,1187468842.0
3,1187468107.0
3,1187467918.0
3,1187467688.0
3,1187467288.0
3,1187467135.0
3,1187464997.0
3,1187464633.0
3,1187464127.0
3,1187455033.0
3,1187454398.0
3,1187454146.0
3,1187453987.0
3,1187453622.0
3,1187453329.0
3,1187453167.0
3,1187452908.0
3,1187452680.0
3,1187452496.0
3,1187452309.0
3,1187452048.0
3,1187451911.0
3,1187451740.0
3,1187416221.0
3,1187415888.0
3,1187410225.0
3,1187404178.0
3,1187391146.0
3,1187390944.0
3,1187374746.0
3,1187374696.0
3,1187374354.0
3,1187374193.0
3,1187373946.0
3,1187373709.0
3,1187373521.0
3,1187373373.0
3,1187373294.0
3,1187373088.0
3,1187372717.0
3,1187371991.0
3,1187371609.0
3,1187371237.0
3,1187370570.0
3,1187370372.0
3,1187369637.0
3,1187367750.0
3,1187304566.0
3,1187304179.0
3,1187303931.0
3,1187303321.0
3,1187303120.0
3,1187302993.0
3,1187295851.0
3,1187295565.0
3,1187295297.0
3,1187286681.0
3,1187286377.0
3,1187286258.0
3,1187285491.0
3,1187284940.0
3,1187283226.0
3,1187239933.0
3,1187239719.0
3,1187239564.0
3,1187238231.0
3,1187237269.0
3,1187228425.0
3,1187226375.0
3,1187226130.0
3,1187205832.0
3,1187205183.0
3,1186866479.0
3,1186866452.0
3,1186866286.0
3,1186866075.0
3,1186865970.0
3,1186865748.0
3,1186865580.0
3,1186865350.0
3,1186865280.0
3,1186865064.0
3,1186864896.0
3,1186864711.0
3,1186864446.0
3,1186864213.0
3,1186864029.0
3,1186863764.0
3,1186863473.0
3,1186863137.0
3,1186862836.0
3,1186862619.0
3,1186862410.0
3,1186862258.0
3,1186861991.0
3,1186861579.0
3,1186861323.0
3,1186861142.0
3,1186860935.0
3,1186860736.0
3,1186860539.0
3,1186860371.0
3,1186859843.0
3,1186859533.0
3,1186859231.0
3,1186858919.0
3,1186858615.0
3,1186858280.0
3,1186857994.0
3,1186857628.0
3,1186857193.0
3,1186856791.0
3,1186856481.0
3,1186856180.0
3,1186855869.0
3,1186855563.0
3,1186855260.0
3,1186854975.0
3,1186526084.0
3,1186509795.0
3,1186509539.0
3,1186509309.0
3,1186509088.0
3,1186508684.0
3,1186508422.0
3,1186508168.0
3,1186507545.0
3,1186507415.0
3,1186505809.0
3,1186453089.0
3,1186452872.0
3,1186447479.0
3,1186437211.0
3,1186436792.0
3,1186435132.0
3,1186434821.0
3,1186434629.0
3,1186434426.0
3,1186428766.0
3,1186428501.0
